likes,replies,retweets,quotes,text,isReply,isRetweet,isQuote,quotedTweet/text,timestamp,quotedTweet/timestamp,username,verified
81871,6498,15623,566,Those who do not take this email seriously will soon be furthering their career elsewhere,False,True,True,"REP. TIM BURCHETT: ELON'S 'WHAT DID YOU DO LAST WEEK?' EMAIL IS A GREAT IDEA

“I think [challenging federal employees on their accomplishments] is a great idea.

You do it in private business all the time.

You have to have accountability.

You have to show your work, you have to show what you've done.

Now, we're saying the federal government should do the same.

Some folks are upset about it.

Obviously they're upset, because they can't show what they've done because they probably haven't done much.

I've been contacted by people who are very upset that they have to go back to work because they've moved. 

They don't even live in the area anymore, but they thought they could work from home.

The post-Covid days are over.

We need to get people back to work.

We need to show what they're doing, and we need to show the efficiencies of government, which has not been done in quite some time.”

Source: NewsNation, February 23, 2025, @RepTimBurchett",2025-02-24T10:38:00.000Z,2025-02-23T20:48:00.000Z,@elonmusk,True
2107,35,167,21,"Reed Sheppard tonight in his first career start:

25 PTS
5 AST
2 STL
1 BLK
10/17 FG
3/7 3PT",False,True,False,,2025-03-04T03:18:00.000Z,,@BradeauxNBA,True
4,0,1,0,大事な話。何でも「始め方よりも辞め方が大事」なんです。僕は小さい頃にサッカー部を逃げるように辞めた。そのせいで数年の間、部活仲間と距離を置かざるを得なくなった。今まで築いてきた関係が閉ざされてしまうのはもったいないよ。だから今退職を考えてる人には、できるだけ円満退社してほしい。,False,False,False,,2025-03-04T11:35:00.000Z,,@kawabata_career,False
1,0,0,0,"面接各フェーズごとに最低限のToDoまとめたので
保存して確認してね！",False,False,False,,2025-03-04T11:35:00.000Z,,@CareerSelect2,False
1,0,0,0,"Not sure how this saves his career? When Uk citizens die, does he think his approval rating will go up?",True,False,False,,2025-03-04T11:34:00.000Z,,@Lamp07217849287,False
11,0,4,0,"Thank you, SYIP collaborative, for 10 years of the SYIP. Serving our community by preparing the next generation of leaders. College and career ready.  #MDCPSSTEAM #MDCPSYOURBESTCHOICE",False,True,False,,2025-03-03T14:45:00.000Z,,@MDCPSSTEAM,False
745,2,286,0,"It's crazy how talented every member of this group is at everything

Every units/solos are amazing and different, like every member can have an good solo career

Please carats let's show them that we support them, and that we are proud to be fans of people like that",False,True,False,,2025-03-03T14:28:00.000Z,,@_0__Bubbles__0_,False
0,0,0,0,"But what is the problem to me is . I have only 45$ so spot cannot suit to me. Im doing only futures to get more, i came from 15$ to 45$ . Im from India driving rapido bike taxi as daily wage, no money to get trading as career, so doing only futures.",True,False,False,,2025-03-04T11:34:00.000Z,,@kamalamvishnu,False
0,0,0,0,"We are in Belfast at the @drnire Early Career Researcher Day. We're thrilled to meet so many talented researchers and learn about their work, including three recipients of our research travel bursaries! #Research #TeamASI",False,False,False,,2025-03-04T11:34:00.000Z,,@alzheimersocirl,True
0,0,0,0,ホワイトさん、条件に当てはまる人は効率的に資産を拡大するチャンスですね😊,True,False,False,,2025-03-04T11:34:00.000Z,,@KAGRA802,True
41,10,1,0,"銀行員してて1番勉強になったのは、資産の少ない会社・人ほどクレームが多く、時間にルーズなこと

思えばお金のない人たちってわがままで相手のことを考えない人が多いな

これ本当なんでだろ？",False,True,False,,2025-03-04T11:17:00.000Z,,@kuro_career,True
0,0,0,0,There goesss my career I shouldn’t have listened to Trisha now I’m going to miss ya’s,True,False,False,,2025-03-04T11:34:00.000Z,,@NVRSURR2TYRANTS,False
185,99,34,3,"I worked well with Linda McMahon as SBA administrator, and I see real areas for collaboration on career training and apprenticeships.

But I'm still voting no on all Trump's cabinet nominees until he reverses his unconstitutional executive orders.",False,True,False,,2025-03-03T23:41:00.000Z,,@ChrisCoons,True
67,5,64,1,"Tired of being a potato coach turned activist and blogger. I just want to be a doctor. At this rate I will reach menopause before I start my career. Mulongo you are holding my eggs hostage. I need to move on with my life

#18thNaMulongo
#TunashukaNaMoh
#FrustratedMedicalInterns",False,True,False,,2025-03-04T09:50:00.000Z,,@ojay_mercy,False
4,0,4,0,".@BritishQuakers

Children's Author Rachel Rooney was vilified and hounded out of her career for writing this book.

goodreads.com/book/show/4909…",False,True,False,,2025-03-04T11:17:00.000Z,,@SMtQuakers2,False
56,4,6,2,New career progress for Oscar Guzman flies again,False,True,False,,2025-03-04T10:02:00.000Z,,@Welsh_Turkey,False
1,1,0,0,"😂 Just ignore she’s likely paying for her corrupt career with her mental health. 
The universe has a way of settling such scores",True,False,False,,2025-03-04T11:34:00.000Z,,@KelvinOkumba,False
180,26,11,4,"There really is no better opportunity than this in the gaming space. We've constantly been able to sign small creators and play a part in leveling up their career.

Why not you? 🤔",False,True,True,"We want to find the next Rising Star ✨

This is your chance to join Luminosity and win a $100,000 contract.

Apply Below ⬇️",2025-03-04T04:34:00.000Z,2025-03-02T00:00:00.000Z,@AlexGLogics,True
0,0,0,0,@ElissaSlotkin  let's not forget that you're here because of DEI. That's obviously not something you can lean on anymore. Tread carefully tonight. The liberals you're aligning yourself with will be the end of your political career. Look at the polls. Loudest doesn't mean greatest,False,False,False,,2025-03-04T11:34:00.000Z,,@moses_chuc47762,False
0,0,0,0,"Irving's Career On Ice: Knee Injury During Mavs vs. Kings Sparks Wild Reaction 
showbizshadows.thuysanplus.c…",False,False,False,,2025-03-04T11:34:00.000Z,,@MilaWood81970,False
0,0,0,0,She’s not just a tiktoker u kno that right 😭 like tiktok is the smallest bit of her career lol,True,False,False,,2025-03-04T11:34:00.000Z,,@GreeneggLamSauc,False
0,0,0,0,@realDonaldTrump can you make deal where even democrats when president cant force russia to conquer ukraine. It will be greatest deal of your entire career,False,False,False,,2025-03-04T11:34:00.000Z,,@knoxvill19689,False
0,0,0,0,"It took Nancy Pelosi a whole career to grift $200M! As billionaires they will make many multiples of that by simply having the economy not crash, if it grows then the profit scales very quickly",True,False,False,,2025-03-04T11:34:00.000Z,,@criticalthink36,False
0,0,0,0,Born and raised to be career political actors,True,False,False,,2025-03-04T11:34:00.000Z,,@Ebem06467554,True
1,0,1,0,"We have exciting news!🎉

Are you a student or Corper looking for a job? We have an opportunity for you to get a CV template, CV Review and a Career Clarity Session all for FREE, all you need to do is send an opportunity to groups you belong. 

To get started, please send us a DM",False,True,False,,2025-03-04T11:29:00.000Z,,@thegenzhr,False
0,0,0,0,"Are you a #conveyancing professional looking for your next opportunity? Look no further! Whether you are an experienced conveyancer or an ambitious professional ready to grow, join our team! Take the next step in your career - #apply today! 👉 martintolhurst.co.uk/site/ca…",False,False,False,,2025-03-04T11:34:00.000Z,,@MartinTolhurst1,False
4,0,1,0,"Moments That Contain Whispers of Calling ~ A Buzz In the Inner Ear

A calling is a deep sense of purpose or destiny that drives a person toward a particular path in life. It is more than a career or ambition; it is an inner force that compels meaningful action, often aligned with natural talents, values, or a higher purpose. A calling is not just something one chooses - it is something that seems to choose them, lingering even if ignored. It is an instinct, a pull toward something greater, and it often feels like something one cannot turn away from.

Unlike a career, which is chosen for practical reasons like income or stability, a calling is something one pursues regardless of external rewards. A job pays the bills, but a calling fulfills the soul. A job is what you do, but a calling is who you are. Some are fortunate enough to turn their calling into a career, while others follow their calling even when it brings no financial gain.

Callings manifest in different ways. Some feel a spiritual calling, drawing them toward enlightenment or faith. Others experience a creative calling, an inner need to express something through art, music, or writing. Some are called to serve others, becoming teachers, healers, or guides. Others feel a leadership calling, driven to change systems, innovate, or inspire movements. A calling is often linked to one’s deepest values and how they wish to impact the world.

A true calling is both exhilarating and burdensome. It may go against societal expectations, requiring sacrifice, isolation, or struggle. It can be painful to ignore, as if betraying one’s true self. This is why some resist their calling, fearing the responsibility it demands. But a true calling never truly disappears - it waits, pressing on the soul until answered.

Recognizing a calling often comes through repeated themes in life, moments of deep clarity, or a sense of restlessness that does not fade. One may feel completely absorbed in an activity, experiencing a flow state, as if they were made for it. A calling is rarely easy, nor does it come with certainty, but it carries a sense of conviction and meaning that transcends logic.

A calling is not a destination but a journey, shaping not only what one does but who they become in the pursuit of it. It is the whisper of the soul, leading one toward something greater than themselves.

As Frederick Buechner once wrote, “The place God calls you to is the place where your deep gladness and the world’s deep hunger meet.”",False,False,False,,2025-03-04T11:34:00.000Z,,@DreamyGeorgian,True
4,1,2,0,"The End of Pep? 

Basques v Catalans, modern football v juego de posición, possession v progressive

@jonawils charts how Guardiola came to dominate world football on @ItWasPod 
And how for first time in his career, he fell behind the tactical trend …",False,True,False,,2025-03-04T11:30:00.000Z,,@draper_rob,False
17,3,4,0,Zelensky is inspirational. He proved to all the gay pride theater kids that they have a career path outside of Hollywood and Broadway. They too can become war criminals.,False,True,True,"Zelensky wants a forever war, a never-ending graft meat grinder. This is evil.",2025-03-04T03:49:00.000Z,2025-03-03T17:55:00.000Z,@Return2Mimetic,True
149,4,84,2,"Daily reminder of why Vijay has always been the most crooked, spineless, utterly impotent coward and shameless womanizer since the beginning of his career

Day one 🤗

Jayalalitha: ஊருக்குள்ள என்னனெமோ சொல்லிட்டு திரியிரியாமே,

இப்ப என்ன புகழ்ந்து வீடியோ முழுக்க ""கைய கட்டி"" பேசுற",False,True,False,,2025-03-03T16:53:00.000Z,,@kavalan_rajini,True
